YEAR,JURISDICTION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,SA,17-25,speed_fines,Mobile camera,903
2023,SA,17-25,speed_fines,Police issued,759
2023,SA,26-39,speed_fines,Fixed camera,1189
2023,SA,26-39,speed_fines,Mobile camera,2343
2023,SA,26-39,speed_fines,Police issued,1330
2023,SA,40-64,speed_fines,Fixed camera,2103
2023,SA,40-64,speed_fines,Mobile camera,3945
2023,SA,40-64,speed_fines,Police issued,1817
2023,SA,65 and over,speed_fines,Fixed camera,742
2023,SA,65 and over,speed_fines,Mobile camera,1329
2023,SA,65 and over,speed_fines,Police issued,543
2023,TAS,0-16,speed_fines,Fixed or mobile camera,1
2023,TAS,17-25,speed_fines,Fixed or mobile camera,636
2023,TAS,17-25,speed_fines,Police issued,295
2023,TAS,26-39,speed_fines,Fixed or mobile camera,1549
2023,TAS,26-39,speed_fines,Police issued,469
2023,TAS,40-64,speed_fines,Fixed or mobile camera,2159
2023,TAS,40-64,speed_fines,Police issued,537
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,784
2023,TAS,65 and over,speed_fines,Police issued,161
2023,VIC,0-16,speed_fines,Police issued,1
2023,VIC,17-25,speed_fines,Fixed camera,279
2023,VIC,17-25,speed_fines,Mobile camera,562
2023,VIC,17-25,speed_fines,Police issued,748
2023,VIC,26-39,speed_fines,Fixed camera,875
2023,VIC,26-39,speed_fines,Mobile camera,1768
2023,VIC,26-39,speed_fines,Police issued,1575
2023,VIC,40-64,speed_fines,Fixed camera,1330
2023,VIC,40-64,speed_fines,Mobile camera,3033
2023,VIC,40-64,speed_fines,Police issued,2059
2023,VIC,65 and over,speed_fines,Fixed camera,510
2023,VIC,65 and over,speed_fines,Mobile camera,1270
2023,VIC,65 and over,speed_fines,Police issued,546
2023,VIC,0-16,speed_fines,Police issued,1
2023,VIC,17-25,speed_fines,Fixed camera,3632
2023,VIC,17-25,speed_fines,Mobile camera,2567
2023,VIC,17-25,speed_fines,Police issued,1075
2023,VIC,26-39,speed_fines,Fixed camera,11843
2023,VIC,26-39,speed_fines,Mobile camera,8967
2023,VIC,26-39,speed_fines,Police issued,1836
2023,VIC,40-64,speed_fines,Fixed camera,19526
2023,VIC,40-64,speed_fines,Mobile camera,14497
2023,VIC,40-64,speed_fines,Police issued,2030
2023,VIC,65 and over,speed_fines,Fixed camera,5840
2023,VIC,65 and over,speed_fines,Mobile camera,4074
2023,VIC,65 and over,speed_fines,Police issued,385
2023,VIC,17-25,speed_fines,Fixed camera,2
2023,VIC,17-25,speed_fines,Mobile camera,84
2023,VIC,17-25,speed_fines,Police issued,142
2023,VIC,26-39,speed_fines,Fixed camera,5
2023,VIC,26-39,speed_fines,Mobile camera,276
2023,VIC,26-39,speed_fines,Police issued,276
2023,VIC,40-64,speed_fines,Fixed camera,9
2023,VIC,40-64,speed_fines,Mobile camera,505
2023,VIC,40-64,speed_fines,Police issued,342
2023,VIC,65 and over,speed_fines,Fixed camera,2
2023,VIC,65 and over,speed_fines,Mobile camera,207
2023,VIC,65 and over,speed_fines,Police issued,112
2023,VIC,17-25,speed_fines,Mobile camera,1
2023,VIC,17-25,speed_fines,Police issued,3
2023,VIC,26-39,speed_fines,Police issued,3
2023,VIC,40-64,speed_fines,Police issued,5
2023,VIC,65 and over,speed_fines,Police issued,3
2023,VIC,17-25,speed_fines,Fixed camera,74
2023,VIC,17-25,speed_fines,Mobile camera,88
2023,VIC,17-25,speed_fines,Police issued,19
2023,VIC,26-39,speed_fines,Fixed camera,229
2023,VIC,26-39,speed_fines,Mobile camera,275
2023,VIC,26-39,speed_fines,Police issued,47
2023,VIC,40-64,speed_fines,Fixed camera,392
2023,VIC,40-64,speed_fines,Mobile camera,378
2023,VIC,40-64,speed_fines,Police issued,64
2023,VIC,65 and over,speed_fines,Fixed camera,126
2023,VIC,65 and over,speed_fines,Mobile camera,184
2023,VIC,65 and over,speed_fines,Police issued,15
2023,WA,0-16,speed_fines,Fixed camera,1
2023,WA,0-16,speed_fines,Mobile camera,1
2023,WA,0-16,speed_fines,Police issued,1
2023,WA,0-16,speed_fines,Red light camera,1
2023,WA,17-25,speed_fines,Average speed camera,340
2023,WA,17-25,speed_fines,Fixed camera,940
2023,WA,17-25,speed_fines,Mobile camera,4980
2023,WA,17-25,speed_fines,Police issued,818
2023,WA,17-25,speed_fines,Red light camera,1030
2023,WA,26-39,speed_fines,Average speed camera,584
2023,WA,26-39,speed_fines,Fixed camera,2682
2023,WA,26-39,speed_fines,Mobile camera,11613
2023,WA,26-39,speed_fines,Police issued,1484
2023,WA,26-39,speed_fines,Red light camera,3579
2023,WA,40-64,speed_fines,Average speed camera,740
2023,WA,40-64,speed_fines,Fixed camera,3846
2023,WA,40-64,speed_fines,Mobile camera,16146
2023,WA,40-64,speed_fines,Police issued,1652
2023,WA,40-64,speed_fines,Red light camera,7383
2023,WA,65 and over,speed_fines,Average speed camera,97
2023,WA,65 and over,speed_fines,Fixed camera,942
2023,WA,65 and over,speed_fines,Mobile camera,3567
2023,WA,65 and over,speed_fines,Police issued,343
2023,WA,65 and over,speed_fines,Red light camera,2304
2023,ACT,0-16,speed_fines,Fixed camera,2
2023,ACT,0-16,speed_fines,Mobile camera,1
2023,ACT,0-16,speed_fines,Police issued,4
2023,ACT,17-25,speed_fines,Fixed camera,524
2023,ACT,17-25,speed_fines,Mobile camera,177
2023,ACT,17-25,speed_fines,Police issued,62
2023,ACT,26-39,speed_fines,Fixed camera,1202
2023,ACT,26-39,speed_fines,Mobile camera,480
2023,ACT,26-39,speed_fines,Police issued,59
2023,ACT,40-64,speed_fines,Fixed camera,2074
2023,ACT,40-64,speed_fines,Mobile camera,608
2023,ACT,40-64,speed_fines,Police issued,40
2023,ACT,65 and over,speed_fines,Fixed camera,590
2023,ACT,65 and over,speed_fines,Mobile camera,195
2023,ACT,65 and over,speed_fines,Police issued,2
2023,NSW,0-16,speed_fines,Police issued,5
2023,NSW,17-25,speed_fines,Police issued,1535
2023,NSW,26-39,speed_fines,Police issued,2386
2023,NSW,40-64,speed_fines,Police issued,2376
2023,NSW,65 and over,speed_fines,Police issued,560
2023,NSW,0-16,speed_fines,Police issued,8
2023,NSW,17-25,speed_fines,Police issued,2158
2023,NSW,26-39,speed_fines,Police issued,2618
2023,NSW,40-64,speed_fines,Police issued,2315
2023,NSW,65 and over,speed_fines,Police issued,350
2023,NSW,0-16,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,399
2023,NSW,26-39,speed_fines,Police issued,605
2023,NSW,40-64,speed_fines,Police issued,715
2023,NSW,65 and over,speed_fines,Police issued,198
2023,NSW,17-25,speed_fines,Police issued,22
2023,NSW,26-39,speed_fines,Police issued,48
2023,NSW,40-64,speed_fines,Police issued,54
2023,NSW,65 and over,speed_fines,Police issued,12
2023,NSW,17-25,speed_fines,Police issued,422
2023,NSW,26-39,speed_fines,Police issued,570
2023,NSW,40-64,speed_fines,Police issued,553
2023,NSW,65 and over,speed_fines,Police issued,115
2023,NSW,17-25,speed_fines,Police issued,4
2023,NSW,26-39,speed_fines,Police issued,7
2023,NSW,40-64,speed_fines,Police issued,7
2023,NSW,65 and over,speed_fines,Police issued,1
2023,NT,0-16,speed_fines,Mobile camera,3
2023,NT,0-16,speed_fines,Red light camera,1
2023,NT,17-25,speed_fines,Mobile camera,607
2023,NT,17-25,speed_fines,Police issued,28
2023,NT,17-25,speed_fines,Red light camera,68
2023,NT,26-39,speed_fines,Mobile camera,1598
2023,NT,26-39,speed_fines,Police issued,78
2023,NT,26-39,speed_fines,Red light camera,224
2023,NT,40-64,speed_fines,Mobile camera,1978
2023,NT,40-64,speed_fines,Police issued,65
2023,NT,40-64,speed_fines,Red light camera,291
2023,NT,65 and over,speed_fines,Mobile camera,456
2023,NT,65 and over,speed_fines,Police issued,14
2023,NT,65 and over,speed_fines,Red light camera,50
2023,SA,0-16,speed_fines,Fixed camera,2
2023,SA,0-16,speed_fines,Police issued,2
2023,SA,17-25,speed_fines,Fixed camera,370
2023,SA,17-25,speed_fines,Mobile camera,599
2023,SA,17-25,speed_fines,Police issued,709
2023,SA,26-39,speed_fines,Fixed camera,876
2023,SA,26-39,speed_fines,Mobile camera,1581
2023,SA,26-39,speed_fines,Police issued,1287
2023,SA,40-64,speed_fines,Fixed camera,1773
2023,SA,40-64,speed_fines,Mobile camera,2638
2023,SA,40-64,speed_fines,Police issued,1566
2023,SA,65 and over,speed_fines,Fixed camera,709
2023,SA,65 and over,speed_fines,Mobile camera,847
2023,SA,65 and over,speed_fines,Police issued,452
2023,TAS,0-16,speed_fines,Fixed or mobile camera,1
2023,TAS,0-16,speed_fines,Police issued,1
2023,TAS,17-25,speed_fines,Fixed or mobile camera,456
2023,TAS,17-25,speed_fines,Police issued,294
2023,TAS,26-39,speed_fines,Fixed or mobile camera,1209
2023,TAS,26-39,speed_fines,Police issued,442
2023,TAS,40-64,speed_fines,Fixed or mobile camera,1740
2023,TAS,40-64,speed_fines,Police issued,525
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,641
2023,TAS,65 and over,speed_fines,Police issued,179
2023,VIC,17-25,speed_fines,Fixed camera,320
2023,VIC,17-25,speed_fines,Mobile camera,506
2023,VIC,17-25,speed_fines,Police issued,967
2023,VIC,26-39,speed_fines,Fixed camera,881
2023,VIC,26-39,speed_fines,Mobile camera,1953
2023,VIC,26-39,speed_fines,Police issued,1704
2023,VIC,40-64,speed_fines,Fixed camera,1343
2023,VIC,40-64,speed_fines,Mobile camera,2856
2023,VIC,40-64,speed_fines,Police issued,2052
2023,VIC,65 and over,speed_fines,Fixed camera,448
2023,VIC,65 and over,speed_fines,Mobile camera,1244
2023,VIC,65 and over,speed_fines,Police issued,519
2023,VIC,0-16,speed_fines,Police issued,1
2023,VIC,17-25,speed_fines,Fixed camera,3801
2023,VIC,17-25,speed_fines,Mobile camera,2502
2023,VIC,17-25,speed_fines,Police issued,1186
2023,VIC,26-39,speed_fines,Fixed camera,12743
2023,VIC,26-39,speed_fines,Mobile camera,9500
2023,VIC,26-39,speed_fines,Police issued,2024
2023,VIC,40-64,speed_fines,Fixed camera,21120
2023,VIC,40-64,speed_fines,Mobile camera,14316
2023,VIC,40-64,speed_fines,Police issued,1964
2023,VIC,65 and over,speed_fines,Fixed camera,6203
2023,VIC,65 and over,speed_fines,Mobile camera,4145
2023,VIC,65 and over,speed_fines,Police issued,386
2023,VIC,17-25,speed_fines,Fixed camera,2
2023,VIC,17-25,speed_fines,Mobile camera,81
2023,VIC,17-25,speed_fines,Police issued,159
2023,VIC,26-39,speed_fines,Fixed camera,6
2023,VIC,26-39,speed_fines,Mobile camera,297
2023,VIC,26-39,speed_fines,Police issued,347
2023,VIC,40-64,speed_fines,Fixed camera,14
2023,VIC,40-64,speed_fines,Mobile camera,489
2023,VIC,40-64,speed_fines,Police issued,390
2023,VIC,65 and over,speed_fines,Fixed camera,2
2023,VIC,65 and over,speed_fines,Mobile camera,231
2023,VIC,65 and over,speed_fines,Police issued,72
2023,VIC,17-25,speed_fines,Police issued,6
2023,VIC,26-39,speed_fines,Police issued,12
2023,VIC,40-64,speed_fines,Police issued,18
2023,VIC,65 and over,speed_fines,Police issued,2
2023,VIC,17-25,speed_fines,Fixed camera,56
2023,VIC,17-25,speed_fines,Mobile camera,73
2023,VIC,17-25,speed_fines,Police issued,31
2023,VIC,26-39,speed_fines,Fixed camera,248
2023,VIC,26-39,speed_fines,Mobile camera,207
2023,VIC,26-39,speed_fines,Police issued,44
2023,VIC,40-64,speed_fines,Fixed camera,435
2023,VIC,40-64,speed_fines,Mobile camera,351
2023,VIC,40-64,speed_fines,Police issued,34
2023,VIC,65 and over,speed_fines,Fixed camera,125
2023,VIC,65 and over,speed_fines,Mobile camera,122
2023,VIC,65 and over,speed_fines,Police issued,19
2023,WA,0-16,speed_fines,Mobile camera,4
2023,WA,17-25,speed_fines,Average speed camera,264
2023,WA,17-25,speed_fines,Fixed camera,1065
2023,WA,17-25,speed_fines,Mobile camera,4822
2023,WA,17-25,speed_fines,Police issued,562
2023,WA,17-25,speed_fines,Red light camera,1071
2023,WA,26-39,speed_fines,Average speed camera,505
2023,WA,26-39,speed_fines,Fixed camera,3353
2023,WA,26-39,speed_fines,Mobile camera,12015
2023,WA,26-39,speed_fines,Police issued,1124
2023,WA,26-39,speed_fines,Red light camera,3840
2023,WA,40-64,speed_fines,Average speed camera,592
2023,WA,40-64,speed_fines,Fixed camera,5074
2023,WA,40-64,speed_fines,Mobile camera,16724
2023,WA,40-64,speed_fines,Police issued,1260
2023,WA,40-64,speed_fines,Red light camera,8220
2023,WA,65 and over,speed_fines,Average speed camera,104
2023,WA,65 and over,speed_fines,Fixed camera,1347
2023,WA,65 and over,speed_fines,Mobile camera,4121
2023,WA,65 and over,speed_fines,Police issued,235
2023,WA,65 and over,speed_fines,Red light camera,2610
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,6
2023,ACT,26-39,unlicensed_driving,Police issued,15
2023,ACT,40-64,unlicensed_driving,Police issued,3
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,57
2023,NSW,26-39,unlicensed_driving,Police issued,106
2023,NSW,40-64,unlicensed_driving,Police issued,64
2023,NSW,65 and over,unlicensed_driving,Police issued,9
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,124
2023,NSW,26-39,unlicensed_driving,Police issued,212
2023,NSW,40-64,unlicensed_driving,Police issued,132
2023,NSW,65 and over,unlicensed_driving,Police issued,10
2023,NSW,17-25,unlicensed_driving,Police issued,15
2023,NSW,26-39,unlicensed_driving,Police issued,34
2023,NSW,40-64,unlicensed_driving,Police issued,10
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,10
2023,NT,26-39,unlicensed_driving,Police issued,15
2023,NT,40-64,unlicensed_driving,Police issued,9
2023,NT,65 and over,unlicensed_driving,Police issued,1
2023,SA,17-25,unlicensed_driving,Police issued,85
2023,SA,26-39,unlicensed_driving,Police issued,228
2023,SA,40-64,unlicensed_driving,Police issued,203
2023,SA,65 and over,unlicensed_driving,Police issued,23
2023,TAS,17-25,unlicensed_driving,Police issued,6
2023,TAS,26-39,unlicensed_driving,Police issued,12
2023,TAS,40-64,unlicensed_driving,Police issued,5
2023,VIC,0-16,unlicensed_driving,Police issued,4
2023,VIC,17-25,unlicensed_driving,Police issued,29
2023,VIC,26-39,unlicensed_driving,Police issued,100
2023,VIC,40-64,unlicensed_driving,Police issued,67
2023,VIC,65 and over,unlicensed_driving,Police issued,7
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,135
2023,VIC,26-39,unlicensed_driving,Police issued,302
2023,VIC,40-64,unlicensed_driving,Police issued,152
2023,VIC,65 and over,unlicensed_driving,Police issued,9
2023,VIC,17-25,unlicensed_driving,Police issued,10
2023,VIC,26-39,unlicensed_driving,Police issued,30
2023,VIC,40-64,unlicensed_driving,Police issued,14
2023,VIC,65 and over,unlicensed_driving,Police issued,2
2023,VIC,26-39,unlicensed_driving,Police issued,2
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,52
2023,WA,26-39,unlicensed_driving,Police issued,101
2023,WA,40-64,unlicensed_driving,Police issued,72
2023,WA,65 and over,unlicensed_driving,Police issued,15
2023,ACT,17-25,unlicensed_driving,Police issued,4
2023,ACT,26-39,unlicensed_driving,Police issued,7
2023,ACT,40-64,unlicensed_driving,Police issued,2
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,27
2023,NSW,26-39,unlicensed_driving,Police issued,70
2023,NSW,40-64,unlicensed_driving,Police issued,48
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,0-16,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,104
2023,NSW,26-39,unlicensed_driving,Police issued,190
2023,NSW,40-64,unlicensed_driving,Police issued,109
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,17-25,unlicensed_driving,Police issued,9
2023,NSW,26-39,unlicensed_driving,Police issued,27
2023,NSW,40-64,unlicensed_driving,Police issued,20
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,7
2023,NT,26-39,unlicensed_driving,Police issued,14
2023,NT,40-64,unlicensed_driving,Police issued,9
2023,SA,17-25,unlicensed_driving,Police issued,82
2023,SA,26-39,unlicensed_driving,Police issued,239
2023,SA,40-64,unlicensed_driving,Police issued,209
2023,SA,65 and over,unlicensed_driving,Police issued,19
2023,TAS,17-25,unlicensed_driving,Police issued,2
2023,TAS,26-39,unlicensed_driving,Police issued,5
2023,TAS,40-64,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,21
2023,VIC,26-39,unlicensed_driving,Police issued,84
2023,VIC,40-64,unlicensed_driving,Police issued,56
2023,VIC,65 and over,unlicensed_driving,Police issued,3
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,97
2023,VIC,26-39,unlicensed_driving,Police issued,268
2023,VIC,40-64,unlicensed_driving,Police issued,135
2023,VIC,65 and over,unlicensed_driving,Police issued,5
2023,VIC,17-25,unlicensed_driving,Police issued,14
2023,VIC,26-39,unlicensed_driving,Police issued,24
2023,VIC,40-64,unlicensed_driving,Police issued,16
2023,VIC,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,3
2023,VIC,26-39,unlicensed_driving,Police issued,2
2023,VIC,40-64,unlicensed_driving,Police issued,3
2023,WA,17-25,unlicensed_driving,Police issued,45
2023,WA,26-39,unlicensed_driving,Police issued,64
2023,WA,40-64,unlicensed_driving,Police issued,49
2023,WA,65 and over,unlicensed_driving,Police issued,8
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,2
2023,ACT,26-39,unlicensed_driving,Police issued,9
2023,ACT,40-64,unlicensed_driving,Police issued,4
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,37
2023,NSW,26-39,unlicensed_driving,Police issued,84
2023,NSW,40-64,unlicensed_driving,Police issued,62
2023,NSW,65 and over,unlicensed_driving,Police issued,6
2023,NSW,0-16,unlicensed_driving,Police issued,6
2023,NSW,17-25,unlicensed_driving,Police issued,82
2023,NSW,26-39,unlicensed_driving,Police issued,158
2023,NSW,40-64,unlicensed_driving,Police issued,134
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,11
2023,NSW,26-39,unlicensed_driving,Police issued,30
2023,NSW,40-64,unlicensed_driving,Police issued,9
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,0-16,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,2
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,3
2023,NT,26-39,unlicensed_driving,Police issued,26
2023,NT,40-64,unlicensed_driving,Police issued,6
2023,NT,65 and over,unlicensed_driving,Police issued,2
2023,SA,17-25,unlicensed_driving,Police issued,88
2023,SA,26-39,unlicensed_driving,Police issued,311
2023,SA,40-64,unlicensed_driving,Police issued,230
2023,SA,65 and over,unlicensed_driving,Police issued,25
2023,TAS,26-39,unlicensed_driving,Police issued,8
2023,TAS,40-64,unlicensed_driving,Police issued,13
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,34
2023,VIC,26-39,unlicensed_driving,Police issued,96
2023,VIC,40-64,unlicensed_driving,Police issued,71
2023,VIC,65 and over,unlicensed_driving,Police issued,4
2023,VIC,0-16,unlicensed_driving,Police issued,4
2023,VIC,17-25,unlicensed_driving,Police issued,136
2023,VIC,26-39,unlicensed_driving,Police issued,261
2023,VIC,40-64,unlicensed_driving,Police issued,142
2023,VIC,65 and over,unlicensed_driving,Police issued,16
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,7
2023,VIC,26-39,unlicensed_driving,Police issued,24
2023,VIC,40-64,unlicensed_driving,Police issued,15
2023,VIC,65 and over,unlicensed_driving,Police issued,3
2023,VIC,26-39,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,2
2023,VIC,26-39,unlicensed_driving,Police issued,2
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,43
2023,WA,26-39,unlicensed_driving,Police issued,68
2023,WA,40-64,unlicensed_driving,Police issued,46
2023,WA,65 and over,unlicensed_driving,Police issued,6
2023,ACT,17-25,unlicensed_driving,Police issued,14
2023,ACT,26-39,unlicensed_driving,Police issued,11
2023,ACT,40-64,unlicensed_driving,Police issued,8
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,40
2023,NSW,26-39,unlicensed_driving,Police issued,106
2023,NSW,40-64,unlicensed_driving,Police issued,62
2023,NSW,65 and over,unlicensed_driving,Police issued,6
2023,NSW,0-16,unlicensed_driving,Police issued,5
2023,NSW,17-25,unlicensed_driving,Police issued,97
2023,NSW,26-39,unlicensed_driving,Police issued,214
2023,NSW,40-64,unlicensed_driving,Police issued,110
2023,NSW,65 and over,unlicensed_driving,Police issued,15
2023,NSW,17-25,unlicensed_driving,Police issued,15
2023,NSW,26-39,unlicensed_driving,Police issued,19
2023,NSW,40-64,unlicensed_driving,Police issued,15
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,5
2023,NSW,26-39,unlicensed_driving,Police issued,2
2023,NSW,40-64,unlicensed_driving,Police issued,2
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,11
2023,NT,26-39,unlicensed_driving,Police issued,18
2023,NT,40-64,unlicensed_driving,Police issued,5
2023,NT,65 and over,unlicensed_driving,Police issued,1
2023,SA,0-16,unlicensed_driving,Police issued,1
2023,SA,17-25,unlicensed_driving,Police issued,92
2023,SA,26-39,unlicensed_driving,Police issued,236
2023,SA,40-64,unlicensed_driving,Police issued,212
2023,SA,65 and over,unlicensed_driving,Police issued,21
2023,TAS,17-25,unlicensed_driving,Police issued,5
2023,TAS,26-39,unlicensed_driving,Police issued,10
2023,TAS,40-64,unlicensed_driving,Police issued,6
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,30
2023,VIC,26-39,unlicensed_driving,Police issued,104
2023,VIC,40-64,unlicensed_driving,Police issued,72
2023,VIC,65 and over,unlicensed_driving,Police issued,5
2023,VIC,0-16,unlicensed_driving,Police issued,4
2023,VIC,17-25,unlicensed_driving,Police issued,109
2023,VIC,26-39,unlicensed_driving,Police issued,269
2023,VIC,40-64,unlicensed_driving,Police issued,116
2023,VIC,65 and over,unlicensed_driving,Police issued,8
2023,VIC,0-16,unlicensed_driving,Police issued,3
2023,VIC,17-25,unlicensed_driving,Police issued,9
2023,VIC,26-39,unlicensed_driving,Police issued,24
2023,VIC,40-64,unlicensed_driving,Police issued,10
2023,VIC,65 and over,unlicensed_driving,Police issued,1
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,VIC,26-39,unlicensed_driving,Police issued,3
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,31
2023,WA,26-39,unlicensed_driving,Police issued,93
2023,WA,40-64,unlicensed_driving,Police issued,54
2023,WA,65 and over,unlicensed_driving,Police issued,6
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,7
2023,ACT,26-39,unlicensed_driving,Police issued,6
2023,ACT,40-64,unlicensed_driving,Police issued,8
2023,ACT,65 and over,unlicensed_driving,Police issued,2
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,47
2023,NSW,26-39,unlicensed_driving,Police issued,94
2023,NSW,40-64,unlicensed_driving,Police issued,58
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,97
2023,NSW,26-39,unlicensed_driving,Police issued,198
2023,NSW,40-64,unlicensed_driving,Police issued,113
2023,NSW,65 and over,unlicensed_driving,Police issued,6
2023,NSW,17-25,unlicensed_driving,Police issued,15
2023,NSW,26-39,unlicensed_driving,Police issued,13
2023,NSW,40-64,unlicensed_driving,Police issued,14
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,4
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,5
2023,NT,26-39,unlicensed_driving,Police issued,21
2023,NT,40-64,unlicensed_driving,Police issued,3
2023,SA,17-25,unlicensed_driving,Police issued,78
2023,SA,26-39,unlicensed_driving,Police issued,251
2023,SA,40-64,unlicensed_driving,Police issued,212
2023,SA,65 and over,unlicensed_driving,Police issued,16
2023,TAS,17-25,unlicensed_driving,Police issued,5
2023,TAS,26-39,unlicensed_driving,Police issued,14
2023,TAS,40-64,unlicensed_driving,Police issued,8
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,29
2023,VIC,26-39,unlicensed_driving,Police issued,85
2023,VIC,40-64,unlicensed_driving,Police issued,61
2023,VIC,65 and over,unlicensed_driving,Police issued,6
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,97
2023,VIC,26-39,unlicensed_driving,Police issued,247
2023,VIC,40-64,unlicensed_driving,Police issued,114
2023,VIC,65 and over,unlicensed_driving,Police issued,9
2023,VIC,17-25,unlicensed_driving,Police issued,7
2023,VIC,26-39,unlicensed_driving,Police issued,25
2023,VIC,40-64,unlicensed_driving,Police issued,18
2023,VIC,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,1
2023,VIC,26-39,unlicensed_driving,Police issued,1
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,47
2023,WA,26-39,unlicensed_driving,Police issued,64
2023,WA,40-64,unlicensed_driving,Police issued,50
2023,WA,65 and over,unlicensed_driving,Police issued,11
2023,ACT,0-16,unlicensed_driving,Police issued,3
2023,ACT,17-25,unlicensed_driving,Police issued,12
2023,ACT,26-39,unlicensed_driving,Police issued,12
2023,ACT,40-64,unlicensed_driving,Police issued,7
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,30
2023,NSW,26-39,unlicensed_driving,Police issued,118
2023,NSW,40-64,unlicensed_driving,Police issued,74
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,0-16,unlicensed_driving,Police issued,5
